,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA_2p,NBA_2pa,NBA_2pp,NBA_3p,NBA_3pa,NBA_3pp,NBA_ast,NBA_blk,NBA_drb,NBA_fg,NBA_fga,NBA_fgp,NBA_ft,NBA_fta,NBA_ftp,NBA_g,NBA_mp,NBA_orb,NBA_pts,NBA_stl,NBA_tov,NBA_trb,NCAA_2p,NCAA_2pa,NCAA_2pp,NCAA_3p,NCAA_3pa,NCAA_3pp,NCAA_ast,NCAA_blk,NCAA_drb,NCAA_fg,NCAA_fga,NCAA_fgp,NCAA_ft,NCAA_fta,NCAA_ftp,NCAA_g,NCAA_mp,NCAA_orb,NCAA_pts,NCAA_stl,NCAA_tov,NCAA_trb
2857,/players/m/mcgeemi01.html,Mike McGee,1982,1990,G-F,Michigan,6-5,190,"July 29, 1959",1.7,4.0,.436,0.0,0.2,.143,0.7,0.1,0.5,1.8,4.2,.423,0.4,0.6,.739,39,9.8,0.8,4.0,0.3,0.7,1.4,,,,,,,,,,8.9,18.2,.486,3.7,5.2,.703,114,34.5,,21.4,,,
2858,/players/m/mcgilbi01.html,Bill McGill,1963,1970,C-F,Utah,6-9,225,"September 16, 1939",6.2,12.7,.487,,,,1.6,,,6.2,12.7,.487,2.8,3.8,.723,74,24.1,,15.1,,,5.6,,,,,,,,,,,,,,,,,,,,,,
2859,/players/m/mcginge01.html,George McGinnis,1972,1982,F-C,Indiana,6-8,235,"August 12, 1950",10.5,21.0,.499,0.1,0.4,.250,2.5,,7.2,10.6,21.4,.495,6.3,9.5,.665,82,40.8,5.3,27.6,2.0,4.9,12.5,,,,,,,,,,11.8,25.6,.460,,,,24,34.6,,30.0,,,
2860,/players/m/mcglojo01.html,Jon McGlocklin,1966,1976,G-F,Indiana,6-5,205,"June 10, 1943",,,,,,,,,,3.6,8.2,.440,,,,60,19.9,,8.5,,,,,,,,,,,,,5.5,11.3,.485,,,,69,,,12.7,,,
2861,/players/m/mcgratr01.html,Tracy McGrady,1998,2012,F-G,,6-8,210,"May 24, 1979",3.3,7.1,.457,0.2,0.7,.229,2.3,1.3,3.2,3.4,7.9,.436,2.3,3.2,.726,49,22.6,2.4,9.3,1.1,1.6,5.7,,,,,,,,,,,,,,,,,,,,,,
2862,/players/m/mcgregi01.html,Gil McGregor,1972,1972,F,Wake Forest,6-8,240,"June 14, 1949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,/players/m/mcgriel01.html,Elton McGriff,1968,1969,C,Creighton,6-9,225,"August 21, 1942",2.1,4.7,.441,0.0,0.0,.000,0.2,,2.3,2.1,4.8,.439,1.6,2.5,.633,36,13.8,1.7,5.8,,,4.0,,,,,,,,,,,,,,,,,,,,,,
2864,/players/m/mcgruro01.html,Rodney McGruder,2017,2021,G,Kansas State,6-4,205,"July 29, 1991",1.2,2.1,.553,0.8,1.9,.429,0.9,0.2,1.2,2.0,4.1,.493,0.2,0.4,.500,18,16.6,0.6,5.1,0.4,0.2,1.8,2.8,5.7,.498,1.4,3.7,.381,1.4,0.3,3.0,4.2,9.3,.452,1.9,2.5,.759,135,27.4,1.9,11.7,0.9,1.3,4.8
2865,/players/m/mcguial01.html,Alfred McGuire,1952,1955,G-F,St. John's,6-2,180,"September 7, 1928",,,,,,,,,,1.9,4.9,.390,,,,58,21.2,,6.1,,,,,,,,,,,,,2.6,6.2,.418,,,,82,,,8.1,,,
2866,/players/m/mcguial02.html,Allie McGuire,1974,1974,G,Marquette,6-3,175,"July 10, 1951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,9.7,.385,,,,85,,,9.1,,,
2867,/players/m/mcguidi01.html,Dick McGuire,1950,1960,G,St. John's,6-0,180,"January 25, 1926",,,,,,,,,,2.8,7.5,.371,,,,64,,,8.4,,,,,,,,,,,,,3.6,,,,,,83,,,9.6,,,
2868,/players/m/mcguido01.html,Dominic McGuire,2008,2013,F,"California, Fresno State",6-9,220,"October 20, 1985",1.7,4.1,.431,0.0,0.1,.500,2.5,0.9,4.0,1.8,4.1,.432,0.9,1.3,.725,79,26.2,1.4,4.5,0.8,1.2,5.4,4.2,8.1,.516,0.6,2.1,.299,3.3,3.6,7.6,4.8,10.2,.471,3.3,5.7,.586,32,32.9,2.2,13.5,0.9,3.7,9.8
2869,/players/m/mchalke01.html,Kevin McHale,1981,1993,F-C,Minnesota,6-10,210,"December 19, 1957",5.7,10.7,.531,0.0,0.0,,1.1,2.3,4.5,5.7,10.7,.531,2.3,3.0,.754,82,28.4,2.3,13.6,0.4,1.7,6.8,,,,,,,,,,6.4,11.5,.553,,,,112,36.0,,15.2,,,
2870,/players/m/mcharma01.html,Maurice McHartley,1968,1970,G-F,North Carolina A&T,6-3,185,"August 1, 1942",5.1,12.3,.411,0.1,0.4,.222,3.5,,1.9,5.1,12.7,.405,3.5,4.4,.795,76,28.3,0.9,13.8,,,2.8,,,,,,,,,,,,,,,,,,,,,,
2871,/players/m/mcilvji01.html,Jim McIlvaine,1995,2001,C,Marquette,7-1,240,"July 30, 1972",0.8,1.8,.428,0.0,0.0,,0.1,2.1,2.1,0.8,1.8,.428,0.7,1.3,.552,80,14.9,0.8,2.3,0.3,0.5,2.9,4.0,7.2,.552,0.0,0.0,,0.8,3.4,,4.0,7.2,.552,2.9,4.2,.687,118,23.0,,10.8,0.2,1.6,5.7
2872,/players/m/mcinnje01.html,Jeff McInnis,1997,2008,G,UNC,6-4,190,"October 22, 1974",,,,,,,,,,,,,,,,,,,,,,,2.7,5.3,.500,1.4,3.5,.397,4.4,0.0,,4.0,8.8,.459,1.8,2.6,.719,100,27.4,,11.3,1.1,2.0,2.8
2873,/players/m/mcintke01.html,Kenny McIntosh,1972,1975,F,Eastern Michigan,6-7,225,"January 21, 1949",,,,,,,,,,1.9,5.8,.337,,,,59,19.3,,4.6,,,,,,,,,,,,,10.1,19.4,.521,,,,33,,,25.4,,,
2874,/players/m/mcintbo01.html,Bob McIntyre,1968,1970,F,St. John's,6-6,215,"January 23, 1944",3.3,8.9,.376,0.0,0.0,.000,0.5,,,3.3,8.9,.374,1.6,2.8,.586,21,21.5,,8.3,,,4.8,,,,,,,,,,,,,,,,,,,,,,
2875,/players/m/mckeeje01.html,Jerry McKee,1970,1970,G,Ohio University,6-3,190,"August 4, 1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,/players/m/mckenke01.html,Kevin McKenna,1982,1988,G-F,Creighton,6-5,195,"January 8, 1959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,11.1,.476,2.7,3.5,.781,113,28.7,,13.3,,,
2877,/players/m/mckenfo01.html,Forrest McKenzie,1987,1987,F,Loyola Marymount,6-7,200,"February 16, 1963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,16.5,.491,2.5,3.0,.833,110,34.1,,18.7,,,
2878,/players/m/mckenst01.html,Stan McKenzie,1968,1974,F-G,NYU,6-5,195,"October 6, 1944",,,,,,,,,,1.5,3.6,.401,,,,50,13.1,,4.1,,,,,,,,,,,,,5.6,12.4,.455,,,,81,,,15.6,,,
2879,/players/m/mckeyde01.html,Derrick McKey,1988,2002,F-C,Alabama,6-9,205,"October 10, 1966",5.6,10.7,.519,0.4,1.1,.337,2.7,0.9,3.6,5.9,11.8,.502,3.7,4.6,.803,<strong>82</strong>,34.2,2.0,15.9,1.3,2.3,5.7,,,.603,,,.420,1.3,1.9,,5.0,8.7,.580,2.1,2.7,.797,99,30.7,,12.4,0.7,1.8,6.5
2880,/players/m/mckieaa01.html,Aaron McKie,1995,2007,G,Temple,6-5,209,"October 2, 1972",3.7,7.5,.494,0.5,1.4,.325,2.5,0.3,2.7,4.2,8.9,.467,1.9,2.5,.764,81,27.9,1.1,10.7,1.1,1.7,3.8,4.2,9.2,.453,1.9,5.3,.366,3.3,0.3,,6.1,14.5,.421,3.8,4.8,.790,92,38.0,,17.9,2.1,1.9,6.4
2881,/players/m/mckinbi01.html,Billy McKinney,1979,1986,G,Northwestern,6-0,160,"June 5, 1955",2.7,5.9,.457,0.0,0.1,.100,3.3,0.1,0.9,2.7,6.0,.449,1.4,1.8,.805,76,17.5,0.3,6.8,0.8,1.2,1.1,,,,,,,,,,7.5,16.1,.467,,,,102,34.9,,18.6,,,
2882,/players/m/mckinbo01.html,Bones McKinney,1947,1952,F-C,UNC,6-6,185,"January 1, 1919",,,,,,,,,,4.2,15.8,.268,,,,43,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,
2883,/players/m/mckinca01.html,Carlton McKinney,1990,1992,G,"Tulsa, SMU",6-4,190,"October 21, 1964",,,,,,,,,,,,,,,,,,,,,,,,,.503,,,.400,3.7,0.2,,6.8,14.1,.484,1.1,1.5,.704,64,34.5,,15.7,1.7,2.1,5.4
2884,/players/m/mckintr01.html,Trey McKinney-Jones,2018,2018,G,"Missouri-Kansas City, Miami (FL)",6-5,214,"August 27, 1990",,,,,,,,,,,,,,,,,,,,,,,1.4,2.7,.505,1.4,3.7,.385,1.5,0.0,3.0,2.8,6.4,.436,1.1,1.3,.815,69,27.3,0.5,8.1,0.7,1.1,3.4
2885,/players/m/mckinal01.html,Alfonzo McKinnie,2018,2021,F,Green Bay,6-7,215,"September 17, 1992",1.3,2.2,.586,0.6,1.6,.356,0.4,0.2,2.3,1.9,3.8,.487,0.4,0.7,.563,72,13.9,1.1,4.7,0.3,0.4,3.4,2.2,4.5,.489,0.6,1.8,.351,0.2,0.5,3.1,2.9,6.4,.449,0.9,1.7,.535,42,19.7,1.6,7.3,0.5,1.1,4.8
2886,/players/m/mclaujo01.html,Jordan McLaughlin,2020,2021,G,USC,5-11,185,"April 9, 1996",1.3,2.9,.447,0.6,1.8,.359,3.8,0.1,1.7,2.0,4.7,.413,0.5,0.6,.767,51,18.4,0.4,5.0,1.0,1.0,2.1,3.0,6.4,.474,1.4,3.8,.379,5.8,0.2,2.9,4.5,10.2,.439,2.5,3.4,.738,128,33.5,0.6,12.9,1.7,2.4,3.5
2887,/players/m/mclembe01.html,Ben McLemore,2014,2021,G,Kansas,6-3,195,"February 11, 1993",2.7,5.4,.507,1.7,4.8,.358,1.7,0.2,2.6,4.4,10.1,.437,1.6,2.0,.813,82,32.6,0.4,12.1,0.9,1.7,2.9,3.4,6.1,.553,2.0,4.7,.420,2.0,0.7,3.9,5.4,10.8,.495,3.2,3.7,.870,37,32.2,1.3,15.9,1.0,2.1,5.2
2888,/players/m/mclemmc01.html,McCoy McLemore,1965,1972,F-C,Drake University,6-7,230,"April 3, 1942",,,,,,,,,,2.8,6.6,.426,,,,<strong>80</strong>,18.3,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
2889,/players/m/mcleoge01.html,George McLeod,1953,1953,F,TCU,6-5,200,"January 3, 1931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,/players/m/mcleoke01.html,Keith McLeod,2004,2007,G,Bowling Green,6-2,188,"November 5, 1979",2.4,6.3,.372,0.3,1.4,.250,4.5,0.2,1.8,2.7,7.7,.350,2.1,2.8,.767,53,26.1,0.4,7.8,1.2,1.9,2.1,3.4,7.6,.442,1.8,4.5,.399,2.8,0.1,,5.2,12.1,.426,5.0,6.3,.791,111,32.1,,17.1,1.6,2.8,3.2
2891,/players/m/mcleoro01.html,Roshown McLeod,1999,2001,F,"St. John's, Duke",6-8,221,"November 17, 1975",2.9,7.3,.404,0.0,0.3,.154,1.2,0.1,2.2,3.0,7.5,.395,1.2,1.6,.771,44,19.5,0.9,7.2,0.4,1.3,3.1,3.9,7.4,.526,1.0,2.6,.397,1.1,0.9,,4.9,10.0,.492,2.8,3.8,.740,69,23.9,,13.6,1.0,1.8,5.4
2892,/players/m/mcmahja01.html,Jack McMahon,1953,1960,G,St. John's,6-1,185,"December 3, 1928",,,,,,,,,,3.5,9.7,.362,,,,71,26.6,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2893,/players/m/mcmilna01.html,Nate McMillan,1987,1998,G-F,NC State,6-5,195,"August 3, 1964",2.8,5.8,.479,0.1,0.3,.375,8.6,0.6,2.7,2.9,6.0,.474,1.8,2.5,.707,82,29.9,1.4,7.6,2.1,2.3,4.1,,,,,,,,,,3.3,7.0,.471,1.9,2.8,.703,67,32.6,,8.5,,,
2894,/players/m/mcmilto01.html,Tom McMillen,1976,1986,F-C,Maryland,6-11,215,"May 26, 1952",1.9,4.4,.432,,,,1.4,0.1,2.4,1.9,4.4,.432,0.8,1.1,.759,50,14.2,1.3,4.7,0.1,,3.7,,,,,,,,,,7.9,14.3,.555,,,,88,,,20.5,,,
2895,/players/m/mcmilji01.html,Jim McMillian,1971,1979,F,Columbia University,6-5,215,"March 11, 1948",,,,,,,,,,8.0,16.6,.482,,,,80,38.1,,18.8,,,,,,,,,,,,,8.8,17.1,.513,,,,77,37.7,,22.8,,,
2896,/players/m/mcmilsh01.html,Shellie McMillon,1959,1962,F,Bradley,6-5,205,"March 11, 1936",,,,,,,,,,3.6,8.4,.426,,,,75,18.9,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,
2897,/players/m/mcmulma01.html,Mal McMullen,1950,1951,F-C,Xavier,6-5,210,"August 23, 1927",,,,,,,,,,1.5,5.4,.282,,,,51,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2898,/players/m/mcnabch01.html,Chet McNabb,1948,1948,F,Arizona State,6-2,200,"September 19, 1920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,/players/m/mcnamma01.html,Mark McNamara,1983,1991,C-F,"Santa Clara, California",6-11,235,"June 8, 1959",2.2,3.6,.621,0.0,0.0,,0.4,0.2,2.6,2.2,3.6,.621,1.1,2.2,.471,70,14.8,2.0,5.5,0.2,1.3,4.5,,,,,,,,,,7.8,11.8,.662,4.1,7.7,.524,53,35.2,,19.6,,,
2900,/players/m/mcnamjo01.html,Joe McNamee,1951,1952,F-C,San Francisco,6-6,210,"September 24, 1926",,,,,,,,,,1.2,3.8,.306,,,,58,12.0,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
2901,/players/m/mcneaje01.html,Jerel McNeal,2015,2015,G,Marquette,6-3,200,"June 1, 1987",,,,,,,,,,,,,,,,,,,,,,,4.3,9.0,.478,1.3,3.6,.347,3.5,0.5,3.3,5.6,12.7,.440,2.8,4.0,.717,130,30.9,1.3,15.3,2.2,3.4,4.7
2902,/players/m/mcneach01.html,Chris McNealy,1986,1988,F,San Jose State,6-7,210,"July 15, 1961",1.5,3.0,.492,0.0,0.0,,0.8,0.3,2.6,1.5,3.0,.492,0.9,1.4,.650,59,16.5,1.3,3.9,0.6,1.1,3.8,,,,,,,,,,6.2,11.3,.551,2.8,4.4,.638,81,36.7,,15.2,,,
2903,/players/m/mcneibo01.html,Bob McNeill,1961,1962,G,Saint Joseph's,6-1,170,"October 22, 1938",,,,,,,,,,1.1,2.7,.412,,,,50,8.8,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
2904,/players/m/mcneila01.html,Larry McNeill,1974,1979,F-C,Marquette,6-9,195,"January 31, 1951",,,,,,,,,,3.7,8.1,.459,,,,80,21.9,,9.8,,,,,,,,,,,,,6.1,13.0,.473,,,,58,,,15.5,,,
2905,/players/m/mcnulca01.html,Carl McNulty,1955,1955,G,Purdue,6-3,185,"February 14, 1930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,/players/m/mcphepa01.html,Paul McPherson,2001,2001,G,DePaul,6-4,210,"July 3, 1978",1.4,2.7,.522,0.0,0.2,.000,0.5,0.1,0.8,1.4,2.9,.490,0.5,0.7,.750,33,9.3,0.6,3.4,0.4,0.7,1.5,4.5,8.3,.543,0.2,0.5,.313,1.8,0.6,,4.7,8.8,.530,1.8,2.8,.629,32,27.4,,11.2,1.6,2.2,4.7
2907,/players/m/mcpipro01.html,Roy McPipe,1975,1975,G,"Montana State University, Billings",6-3,205,"May 5, 1950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,/players/m/mcqueco01.html,Cozell McQueen,1987,1987,F,NC State,6-11,235,"January 18, 1962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,4.1,.506,1.2,2.0,.609,134,27.0,,5.3,,,
2909,/players/m/mcraejo01.html,Jordan McRae,2016,2020,G,Tennessee,6-5,179,"March 28, 1991",1.1,2.1,.533,0.4,1.6,.273,1.4,0.0,0.9,1.6,3.7,.423,1.7,2.1,.800,7,11.7,0.3,5.3,0.4,0.9,1.1,2.8,5.9,.475,1.6,4.6,.343,1.8,0.9,2.6,4.4,10.4,.417,3.1,4.0,.769,114,27.1,0.7,13.3,0.6,2.0,3.3
2910,/players/m/mcreyth01.html,Thales McReynolds,1966,1966,G,Miles College,6-3,185,"June 8, 1943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,/players/m/mcrobjo01.html,Josh McRoberts,2008,2018,F,Duke,6-10,240,"February 28, 1987",1.1,2.2,.479,0.0,0.3,.000,0.5,0.5,1.5,1.1,2.5,.422,0.3,0.4,.769,33,8.5,0.8,2.4,0.4,0.4,2.2,3.9,7.0,.559,0.1,0.5,.278,2.4,1.9,4.6,4.0,7.5,.540,2.5,3.8,.664,69,29.7,1.9,10.8,1.2,1.9,6.5
2912,/players/m/mcwiler01.html,Eric McWilliams,1973,1973,F,Cal State Long Beach,6-8,200,"April 18, 1950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,/players/m/mearnge01.html,George Mearns,1947,1948,F,Rhode Island,6-3,175,"April 18, 1922",,,,,,,,,,1.0,4.8,.200,,,,24,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2914,/players/m/medvest01.html,Stanislav Medvedenko,2001,2007,F,,6-10,250,"April 4, 1979",2.0,4.2,.483,0.0,0.1,.000,0.6,0.2,1.0,2.0,4.3,.477,0.6,0.9,.661,71,10.3,1.2,4.7,0.4,0.6,2.2,,,,,,,,,,,,,,,,,,,,,,
2915,/players/m/meeda01.html,Darnell Mee,1994,1995,G,Western Kentucky,6-5,175,"February 11, 1971",0.0,1.0,.000,0.5,1.5,.333,1.0,0.0,0.5,0.5,2.5,.200,0.0,0.0,,2,4.0,0.0,1.5,0.5,0.0,0.5,3.2,6.5,.499,1.6,4.7,.334,3.0,1.2,,4.8,11.2,.429,2.6,3.6,.712,91,30.7,,13.8,2.8,2.4,5.2
2916,/players/m/meeksjo01.html,Jodie Meeks,2010,2019,G,Kentucky,6-4,210,"August 21, 1987",1.0,2.3,.432,0.6,2.0,.280,0.5,0.1,1.6,1.6,4.3,.362,0.4,0.5,.857,41,11.9,0.1,4.1,0.3,0.5,1.8,2.6,5.2,.491,2.2,5.7,.386,1.6,0.1,2.4,4.8,10.9,.436,3.7,4.1,.890,81,27.7,0.7,15.4,1.1,1.8,3.0
2917,/players/m/meelycl01.html,Cliff Meely,1972,1976,F-C,Colorado,6-8,215,"July 10, 1947",,,,,,,,,,3.3,8.0,.408,,,,<strong>82</strong>,20.7,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,
2918,/players/m/meentsc01.html,Scott Meents,1990,1991,F,Illinois,6-10,225,"January 4, 1964",0.5,2.1,.222,0.1,0.1,1.000,0.6,0.3,0.5,0.5,2.2,.250,0.2,0.3,.500,13,4.1,0.2,1.3,0.5,0.5,0.8,,,.466,,,,,,,2.1,4.3,.483,0.7,0.9,.726,124,15.0,,4.8,,,
2919,/players/m/mehendi01.html,Dick Mehen,1950,1952,F-C,Tennessee,6-5,195,"May 20, 1922",,,,,,,,,,2.9,8.1,.361,,,,66,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
2920,/players/m/meinemo01.html,Monk Meineke,1953,1958,F-C,Dayton,6-7,208,"October 30, 1930",,,,,,,,,,1.9,5.5,.344,,,,71,20.6,,5.7,,,,,,,,,,,,,7.8,16.6,.469,,,,88,,,21.2,,,
2921,/players/m/meinhca01.html,Carl Meinhold,1948,1949,G-F,Long Island University,6-2,185,"March 29, 1926",,,,,,,,,,2.0,6.1,.330,,,,50,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,
2922,/players/m/mejrisa01.html,Salah Mejri,2016,2019,C,,7-2,235,"June 15, 1986",1.2,1.8,.649,0.0,0.0,.333,0.2,0.8,2.9,1.2,1.9,.642,0.5,0.8,.590,73,12.4,1.3,2.9,0.4,0.5,4.2,,,,,,,,,,,,,,,,,,,,,,
2923,/players/m/mekelga01.html,Gal Mekel,2014,2015,G,Wichita State,6-3,191,"March 4, 1988",0.8,4.3,.176,0.0,0.8,.000,3.3,0.0,0.3,0.8,5.0,.150,0.0,0.0,,4,10.8,0.0,1.5,0.5,0.5,0.3,1.3,3.0,.446,0.8,2.7,.306,2.7,0.0,1.7,2.2,5.7,.379,1.5,1.9,.809,62,21.9,0.4,6.7,0.4,2.0,2.1
2924,/players/m/melchbi01.html,Bill Melchionni,1967,1976,G,Villanova,6-1,165,"October 19, 1944",2.1,4.7,.435,,,,1.5,,,2.1,4.7,.435,0.5,0.7,.702,71,10.7,,4.6,,,1.5,,,,,,,,,,7.7,16.8,.458,,,,84,,,19.2,,,
2925,/players/m/melchga01.html,Gary Melchionni,1974,1975,G,Duke,6-2,185,"January 19, 1951",,,,,,,,,,3.4,7.9,.430,,,,68,22.5,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,
2926,/players/m/mellini01.html,Nicolò Melli,2020,2021,F,,6-9,236,"January 26, 1991",0.5,1.2,.411,0.5,1.9,.271,1.0,0.1,2.1,1.0,3.1,.326,0.4,0.6,.760,45,12.6,0.6,3.0,0.3,0.3,2.7,,,,,,,,,,,,,,,,,,,,,,
2927,/players/m/melofa01.html,Fab Melo,2013,2013,C,Syracuse,7-0,255,"June 20, 1990",,,,,,,,,,,,,,,,,,,,,,,2.1,3.6,.576,0.0,0.0,,0.5,1.8,2.2,2.1,3.6,.576,0.7,1.3,.553,63,17.3,1.6,4.9,0.4,1.1,3.8
2928,/players/m/meltode01.html,De'Anthony Melton,2019,2021,G,USC,6-2,200,"May 28, 1998",2.0,4.4,.464,0.7,2.3,.286,2.9,0.3,3.0,2.7,6.7,.401,1.6,2.0,.769,60,19.5,0.7,7.6,1.3,1.4,3.7,2.2,4.4,.510,0.6,2.1,.284,3.5,1.0,3.3,2.8,6.4,.437,2.1,3.0,.706,36,27.0,1.4,8.3,1.9,1.8,4.7
2929,/players/m/melvied01.html,Ed Melvin,1947,1947,G,Duquesne,5-9,170,"February 13, 1916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,/players/m/meminde01.html,Dean Meminger,1972,1977,G,Marquette,6-0,175,"May 13, 1948",,,,,,,,,,2.4,4.6,.515,,,,80,18.2,,5.7,,,,,,,,,,,,,6.6,14.2,.464,,,,87,,,18.8,,,
2931,/players/m/mencech01.html,Chuck Mencel,1956,1957,G,Minnesota,6-0,168,"April 21, 1933",,,,,,,,,,3.4,9.6,.353,,,,<strong>72</strong>,25.7,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,
2932,/players/m/mengejo01.html,John Mengelt,1972,1981,G,Auburn,6-2,195,"October 16, 1949",4.1,8.2,.492,,,,1.9,,,4.1,8.2,.492,1.6,2.0,.794,79,20.8,,9.7,,,2.3,,,,,,,,,,9.2,19.0,.487,,,,77,,,24.9,,,
2933,/players/m/menkeke01.html,Ken Menke,1950,1950,G,Illinois,6-0,168,"October 2, 1922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,/players/m/mensapo01.html,Pops Mensah-Bonsu,2007,2011,F,George Washington,6-9,240,"September 7, 1983",,,,,,,,,,,,,,,,,,,,,,,4.2,7.2,.584,0.0,0.0,,0.6,1.3,3.6,4.2,7.2,.584,3.3,5.4,.608,112,23.8,2.4,11.7,0.8,1.8,6.0
2935,/players/m/menyade01.html,Dewitt Menyard,1968,1968,C,Utah,6-10,210,"May 24, 1944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,/players/m/mercero01.html,Ron Mercer,1998,2005,G-F,Kentucky,6-7,210,"May 18, 1976",7.3,16.5,.443,0.1,0.7,.167,2.5,0.3,2.9,7.4,17.2,.431,2.0,2.6,.790,41,37.8,0.9,17.0,1.6,2.2,3.8,4.4,8.3,.529,0.9,2.8,.344,1.9,0.2,,5.3,11.0,.483,1.8,2.2,.782,76,26.0,,13.3,1.3,1.4,4.1
2937,/players/m/meriwjo01.html,Joe Meriweather,1976,1985,C-F,Southern Illinois,6-10,215,"October 26, 1953",4.3,8.2,.526,,,,1.1,1.1,5.1,4.3,8.2,.526,2.5,3.4,.714,74,27.9,2.9,11.1,0.6,,8.1,,,,,,,,,,8.3,14.2,.584,,,,78,,,19.7,,,
2938,/players/m/meriwpo01.html,Porter Meriwether,1963,1963,G,Tennessee State,6-2,180,"March 16, 1940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,/players/m/merrisa01.html,Sam Merrill,2021,2021,G,Utah State University,6-4,205,"May 15, 1996",,,,,,,,,,,,,,,,,,,,,,,3.0,5.8,.520,2.4,5.8,.420,3.6,0.2,3.3,5.4,11.5,.470,3.4,3.8,.891,132,33.1,0.3,16.6,1.0,1.6,3.6
2940,/players/m/meschto01.html,Tom Meschery,1962,1971,F,Saint Mary's,6-6,215,"October 26, 1938",,,,,,,,,,6.2,14.6,.425,,,,64,35.1,,16.0,,,,,,,,,,,,,6.2,14.1,.438,,,,68,,,16.6,,,
2941,/players/m/metuch01.html,Chimezie Metu,2019,2021,F,USC,6-9,225,"March 22, 1997",1.3,2.2,.600,0.0,0.1,.000,0.6,0.3,1.2,1.3,2.3,.571,0.6,0.7,.769,18,5.8,0.7,3.2,0.2,0.6,1.8,4.6,8.5,.545,0.1,0.4,.302,1.2,1.6,4.5,4.8,8.9,.533,2.7,3.9,.692,104,27.0,1.8,12.3,0.7,1.7,6.3
2942,/players/m/meyerbi01.html,Bill Meyer,1968,1968,G,Hiram College,6-3,195,"August 30, 1943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,/players/m/meyerlo01.html,Loren Meyer,1996,1999,C,Iowa State,6-10,257,"December 30, 1972",1.9,4.4,.439,0.1,0.1,.571,0.4,0.3,1.7,2.0,4.5,.443,0.9,1.2,.719,54,13.1,1.0,4.9,0.2,1.1,2.7,4.3,7.7,.562,0.0,0.1,.214,1.1,1.2,,4.4,7.8,.556,2.8,3.9,.713,111,22.4,,11.5,0.5,1.8,6.1
2944,/players/m/meyerda01.html,Dave Meyers,1976,1980,F-C,UCLA,6-8,215,"April 21, 1953",3.6,7.7,.467,,,,1.7,0.6,4.4,3.6,7.7,.467,2.5,3.8,.661,50,25.2,2.4,9.7,0.8,,6.8,,,,,,,,,,4.8,9.9,.485,,,,89,,,11.8,,,
2945,/players/m/miasest01.html,Stan Miasek,1947,1953,C-F,,6-5,210,"September 19, 1923",,,,,,,,,,5.5,18.1,.303,,,,48,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,
2946,/players/m/michela01.html,Larry Micheaux,1984,1985,F,Houston,6-9,220,"March 24, 1960",1.6,2.7,.591,0.0,0.1,.000,0.5,0.4,1.4,1.6,2.8,.580,0.5,0.8,.674,57,9.9,1.1,3.7,0.4,0.6,2.5,,,,,,,,,,4.5,7.7,.587,1.7,3.1,.553,123,27.8,,10.8,,,
